ensembl_id,start,end,length,id
ENSRNOG00000045729,81990341,81991696,1356,18178
ENSRNOG00000045732,59902308,59903339,1032,18179
ENSRNOG00000045733,90338795,90352755,13961,18180
ENSRNOG00000045736,14290508,14292698,2191,18181
ENSRNOG00000045737,66380173,66383490,3318,18182
ENSRNOG00000045738,120250616,120305897,55282,18183
ENSRNOG00000045739,113289934,113290011,78,18184
ENSRNOG00000045740,87580424,87610390,29967,18185
ENSRNOG00000045741,84639114,84642305,3192,18186
ENSRNOG00000045742,55995823,55997299,1477,18187
ENSRNOG00000045743,235738416,235760352,21937,18188
ENSRNOG00000045745,76768051,76768992,942,18189
ENSRNOG00000045746,26812444,26818679,6236,18190
ENSRNOG00000045747,91058529,91063928,5400,18191
ENSRNOG00000045748,43194348,43195265,918,18192
ENSRNOG00000045749,83220265,83220414,150,18193
ENSRNOG00000045751,109950988,109953066,2079,18194
ENSRNOG00000045752,167538263,167562688,24426,18195
ENSRNOG00000045753,198360998,198361378,381,18196
ENSRNOG00000045754,60771375,60772313,939,18197
ENSRNOG00000045755,89141610,89141718,109,18198
ENSRNOG00000045757,45282187,45284341,2155,18199
ENSRNOG00000045758,63295449,63295584,136,18200
ENSRNOG00000045759,85980897,85980976,80,18201
ENSRNOG00000045760,137670123,137674802,4680,18202
ENSRNOG00000045761,230686210,230687157,948,18203
ENSRNOG00000045762,37199157,37199242,86,18204
ENSRNOG00000045763,122662155,122662254,100,18205
ENSRNOG00000045764,239415046,239439568,24523,18206
ENSRNOG00000045765,117786207,117788550,2344,18207
ENSRNOG00000045767,60751565,60752047,483,18208
ENSRNOG00000045768,78911186,78911235,50,18209
ENSRNOG00000045770,86168196,86276430,108235,18210
ENSRNOG00000045771,70252366,70330803,78438,18211
ENSRNOG00000045772,154423209,154472924,49716,18212
ENSRNOG00000045775,100080144,100089834,9691,18213
ENSRNOG00000045778,157854667,157855077,411,18214
ENSRNOG00000045779,71958765,71960567,1803,18215
ENSRNOG00000045781,26427720,26427828,109,18216
ENSRNOG00000045783,70480941,70481879,939,18217
ENSRNOG00000045785,56411911,56502069,90159,18218
ENSRNOG00000045786,139412169,139412745,577,18219
ENSRNOG00000045790,104949597,104956714,7118,18220
ENSRNOG00000045791,108415202,108425206,10005,18221
ENSRNOG00000045792,75999481,76000386,906,18222
ENSRNOG00000045793,42265295,42266236,942,18223
ENSRNOG00000045795,213951759,213957535,5777,18224
ENSRNOG00000045797,56337695,56351818,14124,18225
ENSRNOG00000045798,5069246,5069346,101,18226
ENSRNOG00000045799,41657566,41661238,3673,18227
ENSRNOG00000045800,108818499,108818575,77,18228
ENSRNOG00000045801,5386434,5402666,16233,18229
ENSRNOG00000045802,12628173,12629114,942,18230
ENSRNOG00000045804,67436347,67440403,4057,18231
ENSRNOG00000045806,199562490,199563386,897,18232
ENSRNOG00000045807,73522096,73523043,948,18233
ENSRNOG00000045808,168478496,168479440,945,18234
ENSRNOG00000045809,4974730,4974830,101,18235
ENSRNOG00000045811,86356294,86357718,1425,18236
ENSRNOG00000045814,165805144,165816697,11554,18237
ENSRNOG00000045815,23057512,23058456,945,18238
ENSRNOG00000045816,42614713,42760200,145488,18239
ENSRNOG00000045817,103223662,103224624,963,18240
ENSRNOG00000045818,29247803,29248174,372,18241
ENSRNOG00000045819,170149029,170149418,390,18242
ENSRNOG00000045821,123467549,123510217,42669,18243
ENSRNOG00000045824,36011045,36013966,2922,18244
ENSRNOG00000045826,30308423,30308523,101,18245
ENSRNOG00000045828,71880711,71881652,942,18246
ENSRNOG00000045829,109862117,109873466,11350,18247
ENSRNOG00000045831,51553454,51561174,7721,18248
ENSRNOG00000045832,76052230,76053162,933,18249
ENSRNOG00000045833,35612896,35613576,681,18250
ENSRNOG00000045837,320906,323636,2731,18251
ENSRNOG00000045838,261989178,262015153,25976,18252
ENSRNOG00000045839,172891043,172896496,5454,18253
ENSRNOG00000045840,170763605,170763916,312,18254
ENSRNOG00000045841,213451721,213452653,933,18255
ENSRNOG00000045842,168575090,168576040,951,18256
ENSRNOG00000045843,58855773,58882096,26324,18257
ENSRNOG00000045844,4325875,4346769,20895,18258
ENSRNOG00000045846,10216205,10283407,67203,18259
ENSRNOG00000045847,102456938,102457876,939,18260
ENSRNOG00000045850,132629796,132629866,71,18261
ENSRNOG00000045851,22477187,22477264,78,18262
ENSRNOG00000045854,60246214,60374389,128176,18263
ENSRNOG00000045857,111194951,111222858,27908,18264
ENSRNOG00000045860,10396621,10407554,10934,18265
ENSRNOG00000045861,42895290,42895398,109,18266
ENSRNOG00000045862,258476697,258477481,785,18267
ENSRNOG00000045863,61597052,61648267,51216,18268
ENSRNOG00000045864,34162297,34162827,531,18269
ENSRNOG00000045865,76101844,76102782,939,18270
ENSRNOG00000045867,137583661,137584608,948,18271
ENSRNOG00000045868,19890749,19894166,3418,18272
ENSRNOG00000045869,75390030,75390974,945,18273
ENSRNOG00000045872,137371825,137373205,1381,18274
ENSRNOG00000045875,20808723,20814122,5400,18275
ENSRNOG00000045877,3910555,3917426,6872,18276
ENSRNOG00000045879,172214786,172215730,945,18277
ENSRNOG00000045884,94982505,94982605,101,18278
ENSRNOG00000045885,105087994,105088401,408,18279
ENSRNOG00000045886,44958544,44959464,921,18280
ENSRNOG00000045887,25728001,25728102,102,18281
ENSRNOG00000045888,104932616,104935917,3302,18282
ENSRNOG00000045889,106800142,106809239,9098,18283
ENSRNOG00000045892,75759140,75763185,4046,18284
ENSRNOG00000045893,23733282,23733380,99,18285
ENSRNOG00000045894,8471491,8471590,100,18286
ENSRNOG00000045895,35489274,35672291,183018,18287
ENSRNOG00000045896,4620033,4621743,1711,18288
ENSRNOG00000045897,75122996,75125627,2632,18289
ENSRNOG00000045900,103446778,103447716,939,18290
ENSRNOG00000045902,99447561,99460119,12559,18291
ENSRNOG00000045903,18061997,18062971,975,18292
ENSRNOG00000045905,13511805,13513337,1533,18293
ENSRNOG00000045907,173179798,173180745,948,18294
ENSRNOG00000045908,5282945,5284025,1081,18295
ENSRNOG00000045909,122506559,122506657,99,18296
ENSRNOG00000045911,21721837,21725435,3599,18297
ENSRNOG00000045913,171662277,171710316,48040,18298
ENSRNOG00000045914,22487055,22488131,1077,18299
ENSRNOG00000045916,122591900,122591987,88,18300
ENSRNOG00000045917,84704570,84705052,483,18301
ENSRNOG00000045918,20184245,20364714,180470,18302
ENSRNOG00000045919,57814539,57816256,1718,18303
ENSRNOG00000045920,29038480,29199224,160745,18304
ENSRNOG00000045921,86533127,86534023,897,18305
ENSRNOG00000045922,81579736,81582447,2712,18306
ENSRNOG00000045923,17136973,17137048,76,18307
ENSRNOG00000045924,3226313,3233694,7382,18308
ENSRNOG00000045926,109893700,109904072,10373,18309
ENSRNOG00000045927,35318170,35318685,516,18310
ENSRNOG00000045929,12825775,12835044,9270,18311
ENSRNOG00000045930,43733244,43734197,954,18312
ENSRNOG00000045931,50310405,50520173,209769,18313
ENSRNOG00000045932,34631398,34632327,930,18314
ENSRNOG00000045933,117574474,117575154,681,18315
ENSRNOG00000045937,43012612,43015896,3285,18316
ENSRNOG00000045939,8601079,8601227,149,18317
ENSRNOG00000045940,34744059,34744994,936,18318
ENSRNOG00000045941,104437159,104530403,93245,18319
ENSRNOG00000045943,70687487,70705128,17642,18320
ENSRNOG00000045945,8898896,8899144,249,18321
ENSRNOG00000045947,10172832,10203460,30629,18322
ENSRNOG00000045948,10568959,10575203,6245,18323
ENSRNOG00000045949,134852875,134871775,18901,18324
ENSRNOG00000045951,161814380,161814434,55,18325
ENSRNOG00000045952,22393330,22417980,24651,18326
ENSRNOG00000045953,130007087,130009588,2502,18327
ENSRNOG00000045955,176087700,176090268,2569,18328
ENSRNOG00000045957,213070528,213071460,933,18329
ENSRNOG00000045959,969096,970060,965,18330
ENSRNOG00000045960,29960072,29962459,2388,18331
ENSRNOG00000045961,40183078,40201992,18915,18332
ENSRNOG00000045962,2135804,2135904,101,18333
ENSRNOG00000045963,42168263,42168556,294,18334
ENSRNOG00000045964,3710572,3710954,383,18335
ENSRNOG00000045965,37089940,37099004,9065,18336
ENSRNOG00000045966,16749942,16753987,4046,18337
ENSRNOG00000045967,62796951,62798384,1434,18338
ENSRNOG00000045968,36438459,36438752,294,18339
ENSRNOG00000045969,17964480,17965418,939,18340
ENSRNOG00000045970,50402377,50402478,102,18341
ENSRNOG00000045971,41252456,41253397,942,18342
ENSRNOG00000045972,40191902,40192831,930,18343
ENSRNOG00000045973,36327721,36472346,144626,18344
ENSRNOG00000045975,42315682,42316167,486,18345
ENSRNOG00000045977,102772863,102773801,939,18346
ENSRNOG00000045978,170144951,170145262,312,18347
ENSRNOG00000045980,100047235,100058235,11001,18348
ENSRNOG00000045981,46140482,46141423,942,18349
ENSRNOG00000045984,140215386,140216072,687,18350
ENSRNOG00000045985,109773890,109774634,745,18351
ENSRNOG00000045988,103042803,103043741,939,18352
ENSRNOG00000045989,15577249,15577977,729,18353
ENSRNOG00000045990,12001377,12002067,691,18354
ENSRNOG00000045991,35067693,35071619,3927,18355
ENSRNOG00000045992,28539158,28562803,23646,18356
ENSRNOG00000045993,115272156,115273088,933,18357
ENSRNOG00000045994,153843901,153844011,111,18358
ENSRNOG00000045995,26511504,26511587,84,18359
ENSRNOG00000045997,110734105,110736162,2058,18360
ENSRNOG00000045998,10941613,10951252,9640,18361
ENSRNOG00000045999,10896680,10897240,561,18362
ENSRNOG00000046000,80491480,80515694,24215,18363
ENSRNOG00000046001,105282095,105283854,1760,18364
ENSRNOG00000046002,10446699,10449566,2868,18365
ENSRNOG00000046004,229849892,229850818,927,18366
ENSRNOG00000046005,264059374,264072433,13060,18367
ENSRNOG00000046006,22000805,22006533,5729,18368
ENSRNOG00000046007,21831342,21832813,1472,18369
ENSRNOG00000046010,86421213,86421321,109,18370
ENSRNOG00000046011,138549564,138550576,1013,18371
ENSRNOG00000046012,62959235,62959841,607,18372
ENSRNOG00000046016,32275656,32275756,101,18373
ENSRNOG00000046017,30646518,30646687,170,18374
ENSRNOG00000046020,15386329,15386434,106,18375
ENSRNOG00000046021,15425078,15428518,3441,18376
ENSRNOG00000046022,208420206,208586356,166151,18377
ENSRNOG00000046023,60549197,61355994,806798,18378
ENSRNOG00000046024,77296922,77299076,2155,18379
ENSRNOG00000046025,75712483,75713412,930,18380
ENSRNOG00000046027,85470091,85475608,5518,18381
ENSRNOG00000046028,104947427,104980641,33215,18382
ENSRNOG00000046029,10091340,10092277,938,18383
ENSRNOG00000046031,5198258,5212624,14367,18384
ENSRNOG00000046032,15788778,15789707,930,18385
ENSRNOG00000046036,271252447,271275989,23543,18386
ENSRNOG00000046037,72360757,72361101,345,18387
ENSRNOG00000046038,69170358,69171311,954,18388
ENSRNOG00000046040,44568615,44569535,921,18389
ENSRNOG00000046041,20397606,20398544,939,18390
ENSRNOG00000046042,6273733,6281789,8057,18391
ENSRNOG00000046043,103484868,103485806,939,18392
ENSRNOG00000046044,129595192,129596424,1233,18393
ENSRNOG00000046046,162627304,162649618,22315,18394
ENSRNOG00000046047,12222753,12222850,98,18395
ENSRNOG00000046048,18447078,18456158,9081,18396
ENSRNOG00000046049,74913209,74913456,248,18397
ENSRNOG00000046050,9970209,9982295,12087,18398
ENSRNOG00000046051,97702097,97724153,22057,18399
ENSRNOG00000046052,29345270,29345785,516,18400
ENSRNOG00000046053,17171605,17215100,43496,18401
ENSRNOG00000046057,86340940,86342858,1919,18402
ENSRNOG00000046058,103459591,103460529,939,18403
ENSRNOG00000046060,45896716,45896811,96,18404
ENSRNOG00000046061,170693928,170694872,945,18405
ENSRNOG00000046062,119160959,119162518,1560,18406
ENSRNOG00000046063,7050623,7050892,270,18407
ENSRNOG00000046064,91331858,91332388,531,18408
ENSRNOG00000046067,71813108,71813201,94,18409
ENSRNOG00000046068,14087182,14091766,4585,18410
ENSRNOG00000046069,142001338,142020705,19368,18411
ENSRNOG00000046071,21353604,21353712,109,18412
ENSRNOG00000046072,34645375,34646310,936,18413
ENSRNOG00000046074,160291450,160292238,789,18414
ENSRNOG00000046075,75428675,75429568,894,18415
ENSRNOG00000046076,109614965,109618807,3843,18416
ENSRNOG00000046078,15262899,15262974,76,18417
ENSRNOG00000046079,102995376,102996314,939,18418
ENSRNOG00000046080,147576725,147596913,20189,18419
ENSRNOG00000046081,46652302,46652350,49,18420
ENSRNOG00000046083,8451801,8452737,937,18421
ENSRNOG00000046085,126620597,126636484,15888,18422
ENSRNOG00000046086,106785077,106795299,10223,18423
ENSRNOG00000046088,167154057,167155058,1002,18424
ENSRNOG00000046089,30750093,30751877,1785,18425
ENSRNOG00000046092,121210526,121210623,98,18426
ENSRNOG00000046094,214446659,214450666,4008,18427
ENSRNOG00000046095,69178115,69179068,954,18428
ENSRNOG00000046097,147472247,147472677,431,18429
ENSRNOG00000046099,1513759,1514691,933,18430
ENSRNOG00000046100,34868263,34868570,308,18431
ENSRNOG00000046102,121202861,121202934,74,18432
ENSRNOG00000046104,8660947,8661941,995,18433
ENSRNOG00000046105,41813132,41813238,107,18434
ENSRNOG00000046106,158585587,158585667,81,18435
ENSRNOG00000046109,62780596,62790422,9827,18436
ENSRNOG00000046110,5250505,5251464,960,18437
ENSRNOG00000046112,82072544,82088275,15732,18438
ENSRNOG00000046113,65750956,65751062,107,18439
ENSRNOG00000046115,167402968,167403088,121,18440
ENSRNOG00000046120,171092946,171134655,41710,18441
ENSRNOG00000046121,104847649,104852686,5038,18442
ENSRNOG00000046122,73003106,73004140,1035,18443
ENSRNOG00000046123,128762869,128762962,94,18444
ENSRNOG00000046124,91538617,91538689,73,18445
ENSRNOG00000046126,78339844,78340788,945,18446
ENSRNOG00000046128,9704346,9714755,10410,18447
ENSRNOG00000046129,27279819,27280754,936,18448
ENSRNOG00000046131,36576718,36576837,120,18449
ENSRNOG00000046132,43814,45929,2116,18450
ENSRNOG00000046133,39435291,39448503,13213,18451
ENSRNOG00000046134,43521054,43521983,930,18452
ENSRNOG00000046136,1671269,1672198,930,18453
ENSRNOG00000046137,22545528,22545594,67,18454
ENSRNOG00000046139,111635639,111765944,130306,18455
ENSRNOG00000046140,108935189,108936748,1560,18456
ENSRNOG00000046142,16815498,16823064,7567,18457
ENSRNOG00000046143,86343064,86355006,11943,18458
ENSRNOG00000046144,43616247,43616657,411,18459
ENSRNOG00000046145,105371064,105371165,102,18460
ENSRNOG00000046147,188556352,188572141,15790,18461
ENSRNOG00000046150,74713974,74714276,303,18462
ENSRNOG00000046151,172550258,172558114,7857,18463
ENSRNOG00000046153,69823107,69835185,12079,18464
ENSRNOG00000046154,25363440,25364512,1073,18465
ENSRNOG00000046155,117170620,117175235,4616,18466
ENSRNOG00000046156,124321551,124323960,2410,18467
ENSRNOG00000046157,147080783,147082945,2163,18468
ENSRNOG00000046159,65616177,65653052,36876,18469
ENSRNOG00000046160,110982955,110983037,83,18470
ENSRNOG00000046162,172942909,172943853,945,18471
ENSRNOG00000046163,14835822,14987164,151343,18472
ENSRNOG00000046165,91773004,91776397,3394,18473
ENSRNOG00000046168,166140112,166218774,78663,18474
ENSRNOG00000046171,24590645,24619639,28995,18475
ENSRNOG00000046172,29991307,29999410,8104,18476
ENSRNOG00000046174,138354324,138361687,7364,18477
ENSRNOG00000046176,152226070,152226261,192,18478
ENSRNOG00000046177,83896873,83905889,9017,18479
ENSRNOG00000046180,38805281,38805369,89,18480
ENSRNOG00000046181,189940291,189942112,1822,18481
ENSRNOG00000046182,34692870,34693799,930,18482
ENSRNOG00000046183,1045250,1046527,1278,18483
ENSRNOG00000046184,21866077,21923281,57205,18484
ENSRNOG00000046185,76179214,76180140,927,18485
ENSRNOG00000046186,72247207,72247448,242,18486
ENSRNOG00000046187,31395772,31396502,731,18487
ENSRNOG00000046188,168724703,168725656,954,18488
ENSRNOG00000046189,44638556,44667876,29321,18489
ENSRNOG00000046190,24781477,24781560,84,18490
ENSRNOG00000046191,85789763,85803433,13671,18491
ENSRNOG00000046192,134886497,134905588,19092,18492
ENSRNOG00000046194,92290838,92290914,77,18493
ENSRNOG00000046195,39330731,39373437,42707,18494
ENSRNOG00000046196,67763897,67785580,21684,18495
ENSRNOG00000046197,29680015,29865536,185522,18496
ENSRNOG00000046198,65409829,65422705,12877,18497
ENSRNOG00000046199,88026033,88026932,900,18498
ENSRNOG00000046202,110893232,110907243,14012,18499
ENSRNOG00000046203,158584542,158584636,95,18500
ENSRNOG00000046204,31813192,31857097,43906,18501
ENSRNOG00000046207,108190995,108196217,5223,18502
ENSRNOG00000046209,9001134,9001259,126,18503
ENSRNOG00000046211,265318526,265420503,101978,18504
ENSRNOG00000046212,387374,391569,4196,18505
ENSRNOG00000046214,70335061,70340005,4945,18506
ENSRNOG00000046216,104975877,105051965,76089,18507
ENSRNOG00000046217,87667011,87667145,135,18508
ENSRNOG00000046219,99720856,99721827,972,18509
ENSRNOG00000046222,83003841,83010171,6331,18510
ENSRNOG00000046223,137602530,137603477,948,18511
ENSRNOG00000046224,15722177,15723127,951,18512
ENSRNOG00000046225,115225356,115226291,936,18513
ENSRNOG00000046226,112946563,112946656,94,18514
ENSRNOG00000046227,171456302,171459488,3187,18515
ENSRNOG00000046228,16001207,16002145,939,18516
ENSRNOG00000046229,33632416,33637928,5513,18517
ENSRNOG00000046230,24629306,24629998,693,18518
ENSRNOG00000046231,52889737,52964155,74419,18519
ENSRNOG00000046234,1685913,1686845,933,18520
ENSRNOG00000046235,229100752,229101690,939,18521
ENSRNOG00000046236,107486555,107487040,486,18522
ENSRNOG00000046239,29396157,29400355,4199,18523
ENSRNOG00000046240,103376233,103376720,488,18524
ENSRNOG00000046241,158919862,158920794,933,18525
ENSRNOG00000046242,70740480,70787913,47434,18526
ENSRNOG00000046243,36840359,36842370,2012,18527
ENSRNOG00000046245,70343527,70348780,5254,18528
ENSRNOG00000046246,82867946,82869792,1847,18529
ENSRNOG00000046250,54719971,54748763,28793,18530
ENSRNOG00000046252,24565849,24578786,12938,18531
ENSRNOG00000046254,9431860,9585865,154006,18532
ENSRNOG00000046256,76396784,76608864,212081,18533
ENSRNOG00000046257,127702534,127726127,23594,18534
ENSRNOG00000046258,84919066,84931160,12095,18535
ENSRNOG00000046260,109911922,109913879,1958,18536
ENSRNOG00000046261,23142734,23148396,5663,18537
ENSRNOG00000046262,27643009,27643305,297,18538
ENSRNOG00000046263,1586635,1586718,84,18539
ENSRNOG00000046264,30424814,30427297,2484,18540
ENSRNOG00000046265,43033066,43044975,11910,18541
ENSRNOG00000046267,99362304,99373304,11001,18542
ENSRNOG00000046268,55576266,55576354,89,18543
ENSRNOG00000046271,4312863,4446200,133338,18544
ENSRNOG00000046272,37049677,37055282,5606,18545
ENSRNOG00000046275,131602413,131648661,46249,18546
ENSRNOG00000046276,53621375,53645194,23820,18547
ENSRNOG00000046279,42777469,42778353,885,18548
ENSRNOG00000046280,106746701,106747303,603,18549
ENSRNOG00000046282,62299339,62299449,111,18550
ENSRNOG00000046283,82734613,82741428,6816,18551
ENSRNOG00000046284,31813411,31813716,306,18552
ENSRNOG00000046286,14743008,14743969,962,18553
ENSRNOG00000046288,5771422,5771523,102,18554
ENSRNOG00000046289,17009089,17009708,620,18555
ENSRNOG00000046292,29465226,29465807,582,18556
ENSRNOG00000046294,4240270,4280795,40526,18557
ENSRNOG00000046295,10889488,10893467,3980,18558
ENSRNOG00000046297,99890294,99894353,4060,18559
ENSRNOG00000046298,43143868,43166640,22773,18560
ENSRNOG00000046299,208566385,208577146,10762,18561
ENSRNOG00000046301,36111986,36114752,2767,18562
ENSRNOG00000046302,22518560,22519636,1077,18563
ENSRNOG00000046305,88206813,88216556,9744,18564
