transcript_id,length
uc004bie.4,1433
uc004bif.3,2003
uc004big.3,2564
uc004bii.3,5395
uc004bik.4,839
uc004bil.3,844
uc004bin.3,5133
uc004bio.3,6522
uc004bip.3,7050
uc004biq.3,7356
uc004bir.3,7438
uc004bis.3,7383
uc004bit.1,2633
uc004biu.1,2640
uc004biv.1,3216
uc004biw.1,2033
uc004bix.3,2767
uc004biy.4,2889
uc004biz.4,4053
uc004bja.4,4050
uc004bjb.3,1724
uc004bjc.3,1611
uc004bjd.4,4356
uc004bje.4,4570
uc004bjf.4,4036
uc004bjg.3,6396
uc004bjh.3,6689
uc004bji.2,3783
uc004bjj.4,8600
uc004bjk.1,1251
uc004bjl.1,1340
uc004bjm.3,564
uc004bjn.3,10970
uc004bjp.2,2359
uc004bjq.2,1789
uc004bjt.2,4594
uc004bju.1,1756
uc004bjw.2,3719
uc004bjx.2,3716
uc004bjz.4,5661
uc004bka.4,5781
uc004bkb.4,5494
uc004bkc.2,3196
uc004bkd.2,1677
uc004bke.3,4226
uc004bkf.4,6241
uc004bkg.4,6004
uc004bkh.2,5551
uc004bki.3,6323
uc004bkj.2,6345
uc004bkk.4,2304
uc004bkl.1,9109
uc004bkm.1,9186
uc004bkn.2,9371
uc004bko.4,3479
uc004bkp.4,2192
uc004bkq.3,3798
uc004bkr.2,3406
uc004bks.1,4287
uc004bkt.3,988
uc004bku.2,4450
uc004bkv.3,5464
uc004bkw.2,1653
uc004bkx.1,7431
uc004bky.1,3134
uc004bkz.1,1220
uc004bla.1,3138
uc004blb.1,3879
uc004blc.3,4363
uc004bld.1,3458
uc004ble.1,2655
uc004blf.1,2649
uc004blg.1,2823
uc004blh.4,3198
uc004bli.4,2703
uc004blj.1,3748
uc004blk.1,3699
uc004bll.1,1755
uc004blm.1,1486
uc004bln.3,5453
uc004blo.3,3500
uc004blp.3,3705
uc004blr.3,3109
uc004bls.1,1052
uc004blt.1,2011
uc004blu.1,1877
uc004blv.3,843
uc004blw.2,705
uc004blx.4,3434
uc004bly.4,3330
uc004blz.2,3193
uc004bma.2,3068
uc004bme.3,1974
uc004bmf.2,4928
uc004bmg.2,5039
uc004bmh.2,5053
uc004bmj.2,3622
uc004bmn.1,936
uc004bmp.1,930
uc004bmu.1,936
uc004bmy.3,1201
uc004bmz.2,3085
uc004bnb.1,3939
uc004bnc.2,3909
uc004bnd.1,3832
uc004bne.4,3565
uc004bnf.1,107
uc004bng.1,791
uc004bnh.4,4104
uc004bnj.3,2048
uc004bnk.3,1910
uc004bnl.4,5497
uc004bnm.1,2181
uc004bnp.4,5984
uc004bnq.3,33
uc004bns.3,6429
uc004bnt.3,6354
uc004bnu.3,6400
uc004bnv.3,6292
uc004bnw.1,3660
uc004bnx.1,5641
uc004bny.1,4800
uc004bnz.1,5041
uc004boa.1,2132
uc004bob.1,2088
uc004boc.3,2989
uc004bod.1,798
uc004boe.1,2416
uc004bof.3,2580
uc004bog.3,2633
uc004boh.3,2798
uc004boi.3,2582
uc004boj.4,1015
uc004bom.1,2198
uc004boo.1,3095
uc004boq.1,1887
uc004bor.1,1902
uc004bos.3,2239
uc004bot.3,110
uc004bou.3,89
uc004bov.3,6540
uc004bow.3,5959
uc004box.4,1321
uc004boy.1,460
uc004boz.1,1132
uc004bpa.4,1025
uc004bpc.3,4882
uc004bpd.3,12210
uc004bpe.3,12141
uc004bpf.2,2140
uc004bpg.4,4239
uc004bph.2,2452
uc004bpi.3,1467
uc004bpj.3,1314
uc004bpk.3,1628
uc004bpn.3,3970
uc004bpo.3,3187
uc004bpp.3,6889
uc004bpq.3,6974
uc004bpr.3,6617
uc004bps.3,6599
uc004bpt.3,4531
uc004bpu.3,2678
uc004bpv.3,3395
uc004bpw.3,3067
uc004bpx.3,2977
uc004bpy.3,3287
uc004bpz.3,3254
uc004bqa.3,1587
uc004bqb.3,2874
uc004bqc.3,2632
uc004bqd.3,2519
uc004bqe.3,2547
uc004bqf.1,2096
uc004bqg.2,2684
uc004bqh.2,4824
uc004bqi.3,5776
uc004bqj.3,5797
uc004bqk.1,2479
uc004bql.3,5972
uc004bqm.4,6563
uc004bqo.2,6338
uc004bqq.4,2099
uc004bqr.1,3572
uc004bqt.1,1761
uc004bqu.4,2169
uc004bqw.4,2086
uc004bqy.2,660
uc004bqz.2,561
uc004bra.1,136
uc004brb.2,3146
uc004brc.3,3405
uc004brd.2,2851
uc004bre.2,1999
uc004brf.1,2140
uc004brg.2,1298
uc004brh.3,3949
uc004bri.3,3760
uc004brj.4,4493
uc004brk.2,3967
uc004brl.2,3841
uc004brm.3,739
uc004brn.1,1722
uc004bro.3,2117
uc004brq.1,2884
uc004brr.1,2453
uc004brs.4,1555
uc004brt.4,1427
uc004bru.4,1289
uc004brv.4,1161
uc004brw.4,2533
uc004bry.3,2683
uc004brz.4,2795
uc004bsa.3,2681
uc004bsb.3,3052
uc004bsc.3,3154
uc004bsd.1,578
uc004bse.2,2472
uc004bsf.1,345
uc004bsg.1,2487
uc004bsh.1,2468
uc004bsi.1,2475
uc004bsj.5,3065
uc004bsk.5,3201
uc004bsl.1,2055
uc004bsm.4,2266
uc004bsn.1,2424
uc004bso.1,2398
uc004bsp.1,2394
uc004bsq.1,2343
uc004bsr.2,2395
uc004bss.3,1691
uc004bst.3,1604
uc004bsu.3,1104
uc004bsv.2,1546
uc004bsw.1,3643
uc004bsx.2,4161
uc004bsy.1,4382
uc004bta.3,3398
uc004btb.4,3446
uc004btc.4,3691
uc004btd.4,3727
uc004bte.4,3309
uc004btf.4,3352
uc004btg.1,3842
uc004bti.4,2331
uc004btk.4,1615
uc004btn.3,2106
uc004bto.1,822
uc004btp.1,713
uc004btr.3,2750
uc004bts.3,2747
uc004btt.3,2992
uc004btu.3,2752
uc004btv.3,3032
uc004btw.3,2864
uc004btx.2,1589
uc004bub.1,1935
uc004buc.1,2264
uc004bue.1,110
uc004buf.1,27
uc004buh.3,1489
uc004bui.3,42
uc004bul.1,1336
uc004bum.1,623
uc004bun.2,29
uc004bup.3,981
uc004buq.1,1439
uc004bur.4,1572
uc004but.3,3196
uc004buu.3,1896
uc004buv.3,2650
uc004bux.1,97
uc004buy.1,4698
uc004buz.4,2689
uc004bva.3,2301
uc004bvb.3,4187
uc004bvc.3,3805
uc004bvd.4,3912
uc004bve.3,2391
uc004bvg.3,2287
uc004bvh.3,1957
uc004bvi.3,2257
uc004bvj.3,3342
uc004bvk.3,395
uc004bvl.4,7892
uc004bvm.4,7907
uc004bvn.4,7832
uc004bvo.4,1719
uc004bvq.1,1818
uc004bvt.4,2846
uc004bvu.4,2919
uc004bvv.1,154
uc004bvw.3,3377
uc004bvy.3,1151
uc004bvz.3,1316
uc004bwa.2,4298
uc004bwc.3,1145
uc004bwd.3,4286
uc004bwg.3,2500
uc004bwh.3,1925
uc004bwi.3,1957
uc004bwj.3,1775
uc004bwk.3,937
uc004bwl.4,4354
uc004bwm.2,1815
uc004bwn.2,2115
uc004bwo.2,2137
uc004bwp.2,1182
uc004bwq.2,422
uc004bwr.3,2204
uc004bws.2,5695
uc004bwu.3,2999
uc004bwv.3,1984
uc004bww.3,2011
uc004bwy.3,4346
uc004bwz.3,3601
uc004bxa.3,3587
uc004bxb.3,2533
uc004bxc.3,2176
uc004bxd.3,2047
uc004bxe.3,1962
uc004bxh.3,2766
uc004bxj.2,504
uc004bxk.4,2865
uc004bxl.2,2667
uc004bxm.2,2846
uc004bxn.2,2741
uc004bxo.2,2615
uc004bxp.3,1890
uc004bxq.3,1931
uc004bxs.2,843
uc004bxt.1,1772
uc004bxu.3,1215
uc004bxv.3,1388
uc004bxw.3,1757
uc004bxx.3,1577
uc004bxy.2,2119
uc004bxz.2,1513
uc004bya.1,2449
uc004byc.4,1620
uc004byd.1,1002
uc004bye.1,5143
uc004byf.2,4622
uc004byg.2,4513
uc004byh.3,1309
uc004byi.3,1787
uc004byk.1,2769
uc004byl.3,2106
uc004byn.3,1726
uc004byo.3,1520
uc004byp.3,1818
uc004byq.1,2390
uc004byr.3,4521
uc004bys.3,4344
uc004byt.2,4442
uc004byv.1,5928
uc004byw.1,5425
uc004byx.1,2377
uc004byy.1,2347
uc004byz.1,2548
uc004bza.2,5227
uc004bzb.2,3048
uc004bzd.2,6934
uc004bze.2,7078
uc004bzf.3,632
uc004bzg.2,2211
uc004bzh.1,3258
uc004bzi.2,4991
uc004bzj.3,4421
uc004bzk.1,2254
uc004bzl.3,1346
uc004bzm.3,1848
uc004bzn.3,1786
uc004bzq.1,1254
uc004bzr.1,3157
uc004bzt.1,2492
uc004bzu.2,2194
uc004bzv.3,5881
uc004bzw.3,5388
uc004bzx.1,2439
uc004bzz.3,3257
uc004caa.1,6098
uc004cab.2,3437
uc004cac.2,3459
uc004cad.2,3515
uc004cae.2,3366
uc004caf.1,3497
uc004cag.3,6601
uc004cah.3,6571
uc004cai.3,5199
uc004caj.3,3657
uc004cak.3,3936
uc004cal.2,2095
uc004cam.1,1083
uc004can.4,11059
uc004cao.4,9008
uc004cap.4,5442
uc004caq.3,86
uc004car.3,86
uc004cas.1,2713
uc004cau.3,3080
uc004cav.3,3146
uc004caw.3,2928
uc004cax.3,3320
uc004cay.3,2179
uc004caz.3,2280
uc004cba.3,2084
uc004cbe.2,1407
uc004cbf.2,1299
uc004cbg.4,2069
uc004cbh.2,3091
uc004cbj.3,9822
uc004cbk.3,11016
uc004cbl.3,3152
uc004cbm.3,1778
uc004cbn.3,1789
uc004cbo.3,1681
uc004cbp.1,1907
uc004cbq.1,3285
uc004cbr.1,2408
uc004cbs.2,1327
uc004cbu.1,2106
uc004cbv.1,2113
uc004cbw.1,1894
uc004cbx.1,2203
uc004cby.1,719
uc004cbz.1,2241
uc004cca.2,8616
uc004ccb.3,8613
uc004ccc.1,2257
uc004cce.1,1714
uc004ccf.3,525
uc004ccg.3,1995
uc004cci.4,2420
uc004ccj.4,2441
uc004ccn.3,1556
uc004cco.4,3708
uc004ccp.4,4696
uc004ccq.4,3672
uc004ccr.3,3692
uc004ccs.4,3687
uc004cct.1,1911
uc004ccu.1,3738
uc004ccv.1,3913
uc004ccw.3,1949
uc004ccy.1,2640
uc004ccz.3,689
uc004cda.1,1577
uc004cdb.4,2317
uc004cdc.3,1437
uc004cdd.3,3872
uc004cde.1,890
uc004cdh.1,1037
uc004cdi.2,844
uc004cdj.3,2969
uc004cdk.3,2779
uc004cdl.3,3352
uc004cdm.3,2360
uc004cdn.3,2013
uc004cdp.4,2972
uc004cdq.1,1750
uc004cdr.1,2544
uc004cds.1,2261
uc004cdt.1,4602
uc004cdu.1,4509
uc004cdv.4,4934
uc004cdw.4,4766
uc004cdx.4,4673
uc004cdy.1,2225
uc004cdz.4,3690
uc004cea.1,2312
uc004ceb.4,1074
uc004cec.2,2629
uc004cee.3,2546
uc004cef.3,2360
uc004ceg.3,2477
uc004cei.3,3726
uc004cej.3,3422
uc004cel.3,2760
uc004cen.3,2268
uc004ceo.3,3377
uc004cep.4,3218
uc004cer.3,4734
uc004ces.3,4851
uc004cet.1,2028
uc004ceu.3,5734
uc004cew.3,5635
uc004cex.2,2523
uc004cey.3,3155
uc004cez.3,3070
uc004cfa.1,5215
uc004cfb.2,5522
uc004cfc.1,5992
uc004cfd.1,5665
uc004cfe.4,8439
uc004cff.3,865
uc004cfg.1,1057
uc004cfh.1,943
uc004cfi.3,1283
uc004cfk.4,1192
uc004cfl.4,2874
uc004cfn.4,2897
uc004cfo.3,1920
uc004cfp.4,2927
uc004cfq.2,875
uc004cfr.1,4932
uc004cfs.1,676
uc004cft.1,722
uc004cfu.1,1279
uc004cfv.5,1511
uc004cfy.3,1117
uc004cfz.2,784
uc004cga.2,789
uc004cgb.3,689
uc004cgc.3,754
uc004cgd.1,811
uc004cge.1,840
uc004cgf.1,830
uc004cgg.1,859
uc004cgh.1,2638
uc004cgi.1,2497
uc004cgk.2,523
uc004cgl.3,1985
uc004cgm.2,108
uc004cgo.1,4065
uc004cgq.4,7504
uc004cgr.4,7631
uc004cgt.3,1867
uc004cgv.4,6899
uc004cgx.5,2845
uc004cgy.2,2332
uc004cgz.3,2403
uc004cha.3,2366
uc004chc.3,2265
uc004chd.2,3633
uc004che.2,2118
uc004chf.2,746
uc004chg.3,3090
uc004chh.3,4650
uc004chi.3,2379
uc004chj.3,2310
uc004chk.3,2160
uc004chl.3,2080
uc004chm.1,3341
uc004chn.1,1992
uc004cho.3,3380
uc004chp.3,2088
uc004chq.3,2292
uc004chr.3,3080
uc004chs.3,2654
uc004cht.3,2933
uc004chu.3,3390
uc004chv.4,6843
uc004chw.3,8727
uc004chx.3,9042
uc004chy.3,2573
uc004chz.3,9295
uc004cia.1,3719
uc004cib.1,2117
uc004cic.3,557
uc004cid.3,2125
uc004cie.3,1532
uc004cif.3,1529
uc004cih.3,1302
uc004cii.1,1548
uc004cij.1,1452
uc004cik.3,2334
uc004cil.3,3078
uc004cim.2,2357
uc004cin.3,743
uc004cio.3,968
uc004ciq.4,853
uc004cis.2,133
uc004civ.3,2020
uc004ciw.3,2495
uc004ciy.2,711
uc004ciz.1,2702
uc004cja.3,628
uc004cjb.1,918
uc004cjc.1,1389
uc004cjd.3,762
uc004cje.4,858
uc004cjf.3,1716
uc004cjg.1,2386
uc004cjh.3,1919
uc004cji.1,3312
uc004cjj.1,3315
uc004cjk.1,2972
uc004cjl.1,3361
uc004cjm.2,3132
uc004cjn.1,3355
uc004cjq.4,1196
uc004cjs.3,3660
uc004cjt.1,640
uc004cju.1,538
uc004cjv.3,2277
uc004cjw.3,819
uc004cjx.3,2380
uc004cjy.3,2460
uc004cjz.3,2399
uc004cka.2,877
uc004ckb.3,685
uc004ckc.3,1800
uc004ckd.3,2020
uc004cke.3,1767
uc004ckh.1,1836
uc004cki.3,812
uc004ckj.1,813
uc004ckl.1,8155
uc004ckm.1,8143
uc004ckn.1,3527
uc004cko.1,1913
uc004ckp.1,3815
uc004ckq.2,2414
uc004cks.2,2200
uc004ckt.2,1528
uc004ckv.2,1435
uc004ckw.2,2100
uc004ckx.2,2031
uc004cla.4,3200
uc004clb.3,1872
uc004clc.3,2029
uc004cld.3,2769
uc004clf.1,3946
uc004clh.3,1617
uc004cli.1,4483
uc004clj.1,4437
uc004clk.3,4382
uc004cll.3,4271
uc004clm.3,3908
uc004cln.3,4082
uc004clo.3,3971
uc004clp.2,1195
uc004clq.1,2501
uc004clr.1,2700
uc004cls.2,941
uc004clt.3,2715
uc004clu.3,2631
uc004clv.3,1556
uc004clw.3,4850
uc004clx.3,4877
uc004cly.3,4726
uc004clz.2,1077
uc004cma.1,2907
uc004cmb.3,740
uc004cmc.1,2448
uc004cmf.1,2124
uc004cmg.1,2064
uc004cmh.1,1591
uc004cmi.1,1124
uc004cmj.2,1191
uc004cmk.2,1207
uc004cml.2,1042
uc004cmm.4,2566
uc004cmn.3,4069
uc004cmo.2,2621
uc004cmp.2,2881
uc004cmq.1,3023
uc004cmr.3,1483
uc004cms.3,1069
uc004cmt.4,1685
uc004cmu.3,1633
uc004cmv.3,1612
uc004cmw.3,2222
uc004cmx.3,2111
uc004cmy.2,1213
uc004cmz.3,3642
uc004cna.3,3648
uc004cnb.3,3558
uc004cnc.3,3573
uc004cnd.1,5107
uc004cne.1,5164
uc004cnf.2,4731
uc004cnh.4,604
uc004cni.3,1848
uc004cnj.1,1306
uc004cnk.1,1847
uc004cnm.1,1842
uc004cno.1,1370
uc004cnp.2,2516
uc004cns.3,1598
uc004cnx.2,3233
uc004cnz.3,1452
uc004coa.3,2707
uc004cob.1,2677
uc004coe.3,2423
uc004cof.1,3222
uc004cog.3,9784
uc004coi.3,7381
uc004cok.1,582
uc004con.1,3420
uc004coq.4,133
uc004cor.1,31
uc004cos.5,2421
uc004cov.5,1668
uc004cow.2,57
uc004cox.4,1242
uc004coz.1,573
uc004cpc.3,5304
uc004cpe.1,1180
uc004cpf.3,1200
uc004cpg.3,2426
uc004cph.1,3757
uc004cpi.3,1951
uc004cpj.2,31
uc004cpk.2,776
uc004cpl.2,673
uc004cpn.2,1853
uc004cpo.2,1829
uc004cpp.2,1674
uc004cpq.2,1456
uc004cpr.2,1588
uc004cps.3,1710
uc004cpt.3,1484
uc004cpv.3,1789
uc004cpw.3,2319
uc004cpx.2,2133
uc004cpy.2,2085
uc004cpz.2,4234
uc004cqa.3,3208
uc004cqb.3,3278
uc004cqd.3,1405
uc004cqe.3,1031
uc004cqf.4,2569
uc004cqg.2,4514
uc004cqh.2,4588
uc004cqi.2,1113
uc004cqj.2,2915
uc004cqm.3,1237
uc004cqn.4,1252
uc004cqp.3,2931
uc004cqs.1,3395
uc004cqt.1,3302
uc004cqu.1,3299
uc004cqv.1,2947
uc004cqw.1,3121
uc004cqx.2,3182
uc004cqy.3,5183
uc004crb.4,760
uc004crc.4,2220
uc004cre.2,2167
uc004crf.2,2048
uc004crg.4,9792
uc004crk.3,1535
uc004crl.3,2184
uc004crn.3,2184
uc004crp.3,5591
uc004crq.3,5690
uc004crr.3,5656
uc004crs.3,995
uc004crv.2,2140
uc004crw.2,621
uc004crx.1,347
uc004cry.4,6377
uc004crz.3,967
uc004csb.3,815
uc004csd.1,659
uc004csf.3,6314
uc004csg.3,1518
uc004csh.3,1283
uc004csk.3,66
uc004csm.2,35
uc004csp.1,37
uc004csq.4,5586
uc004csr.3,5715
uc004css.3,5669
uc004cst.2,1696
uc004csu.1,7445
uc004csv.2,4677
uc004csw.1,5009
uc004csx.4,6454
uc004csy.4,6788
uc004csz.4,5132
uc004cta.4,5460
uc004ctb.4,5237
uc004ctc.4,5529
uc004ctd.4,5445
uc004cte.4,6252
uc004ctg.4,6463
uc004cth.4,6349
uc004cti.4,6255
uc004ctj.4,6385
uc004ctk.4,6393
uc004ctl.2,1115
uc004ctm.2,1926
uc004ctn.2,1773
uc004cto.2,1659
uc004ctp.1,459
uc004ctq.1,767
uc004ctr.1,628
uc004cts.1,677
uc004ctt.3,1255
uc004ctu.3,1102
uc004ctv.3,1141
uc004ctw.3,988
uc004ctx.3,2015
uc004cty.3,1843
uc004ctz.1,209
uc004cua.1,1113
uc004cub.1,882
uc004cuc.1,1111
uc004cud.1,874
uc004cue.1,997
uc004cuf.1,760
uc004cug.1,959
uc004cuh.3,824
uc004cui.1,1095
uc004cuj.3,2298
uc004cuk.3,2356
uc004cul.2,2261
uc004cum.1,3947
uc004cun.1,3883
uc004cuo.1,5304
uc004cup.1,5118
uc004cur.1,3632
uc004cus.3,835
uc004cut.3,793
uc004cuu.3,745
uc004cuv.1,3524
uc004cuw.3,2345
uc004cuy.3,2315
uc004cuz.2,8465
uc004cva.3,2540
uc004cvb.3,2531
uc004cvc.3,4992
uc004cvd.3,4353
uc004cve.3,4216
uc004cvf.3,629
uc004cvg.3,3652
uc004cvh.2,1255
uc004cvi.3,2429
uc004cvj.3,2432
uc004cvk.2,1850
uc004cvl.3,2607
uc004cvm.3,1362
uc004cvp.4,3651
uc004cvq.4,3665
uc004cvr.4,4393
uc004cvs.4,3544
uc004cvu.4,3531
uc004cvv.4,3528
uc004cvw.3,3216
uc004cvx.3,2950
uc004cvy.2,1779
uc004cvz.2,1659
uc004cwa.2,1513
uc004cwb.3,3259
uc004cwc.3,3171
uc004cwd.3,3089
uc004cwe.4,3445
uc004cwg.1,3008
uc004cwh.1,2887
uc004cwi.3,3209
uc004cwj.3,3173
uc004cwk.3,1762
uc004cwl.3,1701
uc004cwm.3,1732
uc004cwn.2,869
uc004cwo.2,2778
uc004cwp.2,2787
uc004cwq.3,3252
uc004cwr.3,3626
uc004cws.3,2968
uc004cwt.2,2074
uc004cwu.3,1560
uc004cwv.3,1526
uc004cww.3,2598
uc004cwx.4,2583
uc004cwy.4,2521
uc004cxa.1,3458
uc004cxb.2,3507
uc004cxc.2,1578
uc004cxe.3,6032
uc004cxf.1,1874
uc004cxg.4,1511
uc004cxh.3,2088
uc004cxi.4,2320
uc004cxj.3,2681
uc004cxk.3,4323
uc004cxl.3,3936
uc004cxm.3,3833
uc004cxn.1,453
uc004cxp.3,3525
uc004cxq.2,4396
uc004cxr.1,2128
uc004cxs.2,2007
uc004cxt.3,2019
uc004cxv.1,7953
uc004cxw.1,7950
uc004cxx.3,8760
uc004cxy.3,8228
uc004cxz.3,8165
uc004cya.3,8874
uc004cyb.3,2908
uc004cyc.3,2827
uc004cyd.3,2675
uc004cye.3,2678
uc004cyf.3,2499
uc004cyg.3,2305
uc004cyh.4,2420
uc004cyj.4,4632
uc004cyk.3,3139
uc004cyl.2,4198
uc004cym.3,3431
uc004cyn.3,3427
uc004cyo.3,3026
uc004cyp.3,2788
uc004cyq.3,2872
uc004cyr.3,2686
uc004cys.3,2531
uc004cyt.3,1296
uc004cyv.4,5325
uc004cyw.3,4456
uc004cyx.3,4853
uc004cyy.3,4844
uc004cyz.3,4811
uc004cza.3,4787
uc004czb.3,4700
uc004czc.3,4805
uc004czd.3,4781
uc004cze.3,4763
uc004czf.3,4739
uc004czg.4,3372
uc004czh.4,3486
uc004czi.2,2051
uc004czj.2,3987
uc004czk.2,4695
uc004czl.3,4454
uc004czm.3,4766
uc004czn.4,1298
uc004czo.3,6538
uc004czp.3,6492
uc004czq.2,3581
uc004czr.2,4028
uc004czs.1,564
uc004czt.3,4431
uc004czu.3,7710
uc004czv.3,7707
uc004czw.3,4502
uc004czx.2,5759
uc004czy.3,2975
uc004czz.1,2840
uc004daa.3,935
uc004dab.2,2319
uc004dae.3,4525
uc004dag.4,1839
uc004dah.3,2861
uc004dai.2,1547
uc004daj.3,2129
uc004dal.4,5291
uc004dam.3,921
uc004dan.3,1119
uc004dao.3,1727
uc004dap.3,1700
uc004dar.3,1602
uc004dat.1,789
uc004dau.3,1064
uc004dav.3,1174
uc004dax.3,1129
uc004day.4,972
uc004daz.1,1547
uc004dba.4,6276
uc004dbc.3,3465
uc004dbd.2,7824
uc004dbe.3,7534
uc004dbf.3,7696
uc004dbg.3,1803
uc004dbh.3,12779
uc004dbi.3,5549
uc004dbj.3,5492
uc004dbk.4,5224
uc004dbl.3,5439
uc004dbm.3,2400
uc004dbo.1,130
uc004dbp.4,2874
uc004dbq.2,1812
uc004dbr.3,1949
uc004dbs.3,2716
uc004dbt.3,1883
uc004dbu.1,3131
uc004dbv.2,1945
uc004dbw.3,1953
uc004dbx.1,3457
uc004dby.2,2679
uc004dbz.3,1612
uc004dca.2,2306
uc004dcb.3,2252
uc004dcc.3,1865
uc004dcd.3,1782
uc004dce.3,1708
uc004dcf.4,1585
uc004dcg.2,1927
uc004dch.4,4490
uc004dci.4,4472
uc004dcj.3,6787
uc004dck.3,6671
uc004dcl.1,813
uc004dcm.1,4623
uc004dcn.1,4584
uc004dco.1,4591
uc004dcp.1,4552
uc004dcq.1,5623
uc004dcr.1,7080
uc004dcs.1,7048
uc004dct.1,7410
uc004dcu.1,7378
uc004dcv.1,7339
uc004dcw.2,9914
uc004dcx.2,9771
uc004dcy.1,14000
uc004dcz.2,14083
uc004dda.1,13993
uc004ddb.1,14069
uc004ddd.1,453
uc004ddf.3,4024
uc004ddg.3,2579
uc004ddh.3,4054
uc004ddi.2,2122
uc004ddj.3,3613
uc004ddk.1,1956
uc004ddl.2,3308
uc004ddn.3,4584
uc004ddo.3,4493
uc004ddp.2,3332
uc004ddq.3,5085
uc004ddr.2,4318
uc004dds.3,2216
uc004ddt.4,501
uc004ddu.3,4817
uc004ddv.3,4726
uc004ddx.3,4705
uc004ddy.2,1903
uc004ddz.2,1843
uc004dea.3,3111
uc004deb.3,3072
uc004dec.3,2647
uc004ded.1,4718
uc004dee.2,677
uc004def.4,1647
uc004deg.4,1806
uc004dei.4,2008
uc004dej.4,2442
uc004dek.1,1773
uc004del.1,2691
uc004dem.4,6321
uc004den.4,6423
uc004deo.4,6338
uc004dep.4,6392
uc004deq.4,3715
uc004der.2,35
uc004des.2,36
uc004det.3,2036
uc004deu.1,1534
uc004dev.1,2783
uc004dew.3,4250
uc004dex.4,6768
uc004dey.1,1518
uc004dez.1,893
uc004dfa.1,2687
uc004dfb.3,12401
uc004dfc.3,12353
uc004dfd.1,1837
uc004dfe.3,5396
uc004dff.3,5393
uc004dfg.3,3397
uc004dfh.2,2629
uc004dfj.4,7400
uc004dfk.4,7836
uc004dfl.4,8296
uc004dfm.4,8227
uc004dfn.4,8224
uc004dfp.4,1928
uc004dfq.4,1852
uc004dfr.4,1855
uc004dft.3,3349
uc004dfu.1,2142
uc004dfv.3,870
uc004dfw.1,2228
uc004dfx.3,37
uc004dfy.4,5330
uc004dfz.4,2595
uc004dga.3,2002
uc004dgb.4,3252
uc004dgc.3,1170
uc004dgd.3,886
uc004dge.4,5770
uc004dgg.2,4656
uc004dgi.3,2513
uc004dgj.1,2924
uc004dgk.1,1961
uc004dgl.1,271
uc004dgm.4,2427
uc004dgn.4,2442
uc004dgp.4,2471
uc004dgq.2,2212
uc004dgr.3,4091
uc004dgs.5,2148
uc004dgt.3,2311
uc004dgu.2,10022
uc004dgv.2,10034
uc004dgw.4,3829
uc004dgx.3,4685
uc004dgy.3,4932
uc004dgz.1,2235
uc004dha.1,1615
uc004dhc.3,1124
uc004dhd.3,1094
uc004dhe.2,1020
uc004dhf.3,3402
uc004dhg.3,3168
uc004dhh.3,3399
uc004dhi.3,3433
uc004dhj.4,3527
uc004dhk.4,3599
uc004dhl.3,1008
uc004dhm.3,2499
uc004dho.3,3153
uc004dhp.3,3290
uc004dhq.3,3290
uc004dhr.1,1695
uc004dhs.4,3801
uc004dht.4,3761
uc004dhu.4,3777
uc004dhv.4,3927
uc004dhw.4,3903
uc004dhx.4,4375
uc004dhy.4,4248
uc004dhz.4,693
uc004dia.4,677
uc004dic.2,2505
uc004did.3,3172
uc004die.3,3210
uc004dif.3,916
uc004dig.4,1598
uc004dih.3,1714
uc004dii.1,4054
uc004dik.5,2918
uc004dil.5,2040
uc004dim.3,777
uc004din.3,599
uc004dio.1,1897
uc004dip.3,2372
uc004dir.3,3582
uc004dis.3,3488
uc004dit.3,3604
uc004diu.3,734
uc004div.4,2516
uc004diy.3,734
uc004diz.1,1384
uc004dja.1,1261
uc004djb.1,1253
uc004djd.1,1273
uc004dje.3,798
uc004djf.2,1228
uc004djg.2,1092
uc004djh.2,1228
uc004dji.2,1092
uc004djk.4,2098
uc004djn.1,2051
uc004djo.1,1951
uc004djq.1,891
uc004djr.1,1867
uc004djs.1,1849
uc004dju.1,2168
uc004djv.1,1761
uc004djw.1,1743
uc004djx.4,1157
uc004djz.3,1131
uc004dka.1,3812
uc004dkb.1,3657
uc004dkc.1,3790
uc004dkf.2,4432
uc004dkj.2,2125
uc004dkk.2,2091
uc004dkl.4,2460
uc004dkm.4,1830
uc004dkn.3,2729
uc004dko.1,1256
uc004dkq.4,1479
uc004dkr.1,1748
uc004dks.1,4099
uc004dkt.1,4105
uc004dku.4,1864
uc004dkv.1,4712
uc004dkw.1,3625
uc004dkx.1,2478
uc004dky.2,702
uc004dkz.4,1051
uc004dla.2,1100
uc004dlc.2,950
uc004dle.3,1048
uc004dlf.3,980
uc004dlg.3,1059
uc004dlh.3,968
uc004dli.3,1113
uc004dlj.1,1168
uc004dlk.3,763
uc004dll.3,575
uc004dlm.3,964
uc004dln.3,977
uc004dlo.1,1769
uc004dlp.1,2619
uc004dlq.3,2028
uc004dlr.1,1981
uc004dls.3,2187
uc004dlt.4,2684
uc004dlu.3,2925
uc004dlv.3,2910
uc004dlw.1,3306
uc004dlx.1,4720
uc004dly.1,3032
uc004dlz.3,3164
uc004dma.3,3243
uc004dmb.3,3393
uc004dmc.3,3328
uc004dme.1,1379
uc004dmf.4,3991
uc004dmg.1,1174
uc004dmi.3,1263
uc004dmj.1,1356
uc004dmk.1,1625
uc004dml.1,1628
uc004dmn.1,2610
uc004dmp.1,1895
