geneId,id,start_position,end_position,length
ENSG00000241369,36093,163127923,163361563,233641
ENSG00000241370,36094,30345131,30346884,1754
ENSG00000241383,36095,169003074,169005466,2393
ENSG00000241385,36096,109899246,109899762,517
ENSG00000241388,36097,120941728,120980965,39238
ENSG00000241391,36098,149291352,149291646,295
ENSG00000241392,36099,131720260,131720543,284
ENSG00000241395,36100,211792111,211792406,296
ENSG00000241397,36101,116552473,116568264,15792
ENSG00000241399,36102,159768630,159798255,29626
ENSG00000241400,36103,141258418,141258779,362
ENSG00000241404,36104,32164583,32168281,3699
ENSG00000241406,36105,41807677,41807973,297
ENSG00000241409,36106,232760146,232767949,7804
ENSG00000241411,36107,134952259,134952889,631
ENSG00000241413,36108,109866214,109866509,296
ENSG00000241416,36109,170495627,170496636,1010
ENSG00000241418,36110,131795657,131796167,511
ENSG00000241420,36111,33045798,33046090,293
ENSG00000241423,36112,58244378,58244865,488
ENSG00000241429,36113,138825063,138826329,1267
ENSG00000241431,36114,56588385,56588787,403
ENSG00000241434,36115,53495887,53496037,151
ENSG00000241438,36116,136155549,136155996,448
ENSG00000241439,36117,125958556,125958817,262
ENSG00000241449,36118,150040521,150076655,36135
ENSG00000241451,36119,22722229,22722469,241
ENSG00000241456,36120,151427683,151439124,11442
ENSG00000241457,36121,146589602,146590325,724
ENSG00000241458,36122,138473744,138474361,618
ENSG00000241461,36123,49083233,49083532,300
ENSG00000241462,36124,58897776,58899692,1917
ENSG00000241464,36125,18285343,18285495,153
ENSG00000241468,36126,99448475,99466331,17857
ENSG00000241469,36127,107840228,107882000,41773
ENSG00000241472,36128,62260865,62369330,108466
ENSG00000241473,36129,180820544,180821612,1069
ENSG00000241475,36130,234660271,234667104,6834
ENSG00000241476,36131,52696896,52707189,10294
ENSG00000241478,36132,137880295,137882237,1943
ENSG00000241479,36133,169447867,169477052,29186
ENSG00000241484,36134,44752558,44862788,110231
ENSG00000241487,36135,73040619,73040914,296
ENSG00000241489,36136,149482543,149533935,51393
ENSG00000241490,36137,114214313,114236204,21892
ENSG00000241493,36138,128669087,128669892,806
ENSG00000241494,36139,101677943,101678380,438
ENSG00000241499,36140,93244010,93244323,314
ENSG00000241505,36141,190480379,190494297,13919
ENSG00000241506,36142,68635705,68637024,1320
ENSG00000241511,36143,30117384,30117779,396
ENSG00000241520,36144,216483032,216487196,4165
ENSG00000241524,36145,60831664,60831929,266
ENSG00000241525,36146,404468,414023,9556
ENSG00000241526,36147,141724425,141724526,102
ENSG00000241527,36148,19031564,19034564,3001
ENSG00000241529,36149,113632704,113632998,295
ENSG00000241532,36150,75653561,75654773,1213
ENSG00000241535,36151,88095408,88095968,561
ENSG00000241537,36152,72772539,72773471,933
ENSG00000241539,36153,6924078,6924513,436
ENSG00000241542,36154,67705954,67706252,299
ENSG00000241544,36155,157081841,157088547,6707
ENSG00000241546,36156,120041190,120041537,348
ENSG00000241547,36157,27325329,27325796,468
ENSG00000241549,36158,26871484,26956554,85071
ENSG00000241550,36159,80204606,80204902,297
ENSG00000241552,36160,18547312,18547605,294
ENSG00000241553,36161,9792495,9807726,15232
ENSG00000241556,36162,95467397,95467861,465
ENSG00000241560,36163,114351811,114388978,37168
ENSG00000241562,36164,99551382,99552117,736
ENSG00000241563,36165,10449719,10451902,2184
ENSG00000241566,36166,90004797,90005629,833
ENSG00000241568,36167,35049271,35049563,293
ENSG00000241570,36168,142960650,143001559,40910
ENSG00000241571,36169,62686912,62688190,1279
ENSG00000241572,36170,64099273,64101122,1850
ENSG00000241573,36171,129096027,129096735,709
ENSG00000241577,36172,48883955,48935213,51259
ENSG00000241582,36173,34694170,34694644,475
ENSG00000241587,36174,66323855,66324152,298
ENSG00000241588,36175,99791209,99791410,202
ENSG00000241590,36176,118737964,118738511,548
ENSG00000241592,36177,142960372,142960543,172
ENSG00000241593,36178,81246579,81297345,50767
ENSG00000241595,36179,41249687,41250653,967
ENSG00000241596,36180,115658533,115661279,2747
ENSG00000241597,36181,98954394,98954972,579
ENSG00000241598,36182,1620958,1622138,1181
ENSG00000241599,36183,160446,161525,1080
ENSG00000241604,36184,29233090,29233385,296
ENSG00000241607,36185,37441523,37442068,546
ENSG00000241612,36186,19813749,19814231,483
ENSG00000241613,36187,53258077,53258372,296
ENSG00000241621,36188,30364410,30374386,9977
ENSG00000241622,36189,75658534,75659014,481
ENSG00000241625,36190,62491178,62491468,291
ENSG00000241627,36191,148985868,148987668,1801
ENSG00000241631,36192,30702504,30702775,272
ENSG00000241634,36193,108543367,108543875,509
ENSG00000241635,36194,233760248,233773299,13052
ENSG00000241636,36195,164670878,164686076,15199
ENSG00000241640,36196,59049399,59050385,987
ENSG00000241641,36197,12081237,12081902,666
ENSG00000241644,36198,30697985,30757602,59618
ENSG00000241648,36199,85799987,85828050,28064
ENSG00000241651,36200,128069014,128069612,599
ENSG00000241652,36201,173141643,173141938,296
ENSG00000241654,36202,9589902,9590482,581
ENSG00000241656,36203,115592604,115592983,380
ENSG00000241657,36204,142433895,142434394,500
ENSG00000241661,36205,140292752,140293339,588
ENSG00000241665,36206,69769487,69769773,287
ENSG00000241666,36207,167627385,167630674,3290
ENSG00000241667,36208,69591341,69593121,1781
ENSG00000241668,36209,31053565,31054153,589
ENSG00000241669,36210,167392796,167408519,15724
ENSG00000241670,36211,NA,NA,NA
ENSG00000241671,36212,153129074,153129640,567
ENSG00000241673,36213,129218093,129218350,258
ENSG00000241678,36214,6685891,6686369,479
ENSG00000241679,36215,143123362,143131893,8532
ENSG00000241680,36216,110460988,110461362,375
ENSG00000241684,36217,64684909,65011468,326560
ENSG00000241685,36218,99325910,99366262,40353
ENSG00000241690,36219,2814968,2818066,3099
ENSG00000241693,36220,38231720,38231993,274
ENSG00000241695,36221,145684572,145685092,521
ENSG00000241696,36222,180414174,180422506,8333
ENSG00000241697,36223,100473113,100577636,104524
ENSG00000241709,36224,73732569,73732868,300
ENSG00000241717,36225,16690103,16704477,14375
ENSG00000241720,36226,109725820,109775252,49433
ENSG00000241721,36227,53875252,53875557,306
ENSG00000241722,36228,111551854,111552173,320
ENSG00000241723,36229,158275809,158276421,613
ENSG00000241728,36230,44328944,44330221,1278
ENSG00000241735,36231,152436895,152443187,6293
ENSG00000241737,36232,7579644,7582653,3010
ENSG00000241738,36233,101357292,101359242,1951
ENSG00000241739,36234,31840492,31840971,480
ENSG00000241741,36235,112788083,112788878,796
ENSG00000241743,36236,113616300,113938218,321919
ENSG00000241744,36237,101228141,101228876,736
ENSG00000241745,36238,52150104,52150419,316
ENSG00000241746,36239,80265528,80266155,628
ENSG00000241749,36240,65758020,65826997,68978
ENSG00000241754,36241,102663163,102673913,10751
ENSG00000241755,36242,89009982,89010515,534
ENSG00000241756,36243,38531042,38531338,297
ENSG00000241757,36244,98351367,98351664,298
ENSG00000241764,36245,107742817,107744581,1765
ENSG00000241765,36246,69422656,69422995,340
ENSG00000241767,36247,164714095,164831480,117386
ENSG00000241769,36248,149527591,149540959,13369
ENSG00000241770,36249,157163452,157169133,5682
ENSG00000241772,36250,138569090,138574458,5369
ENSG00000241776,36251,84691681,84692591,911
ENSG00000241777,36252,108725440,108725536,97
ENSG00000241782,36253,77868722,77869195,474
ENSG00000241785,36254,54255627,54255910,284
ENSG00000241787,36255,106894352,106895718,1367
ENSG00000241788,36256,48713730,48713959,230
ENSG00000241789,36257,51872178,51872464,287
ENSG00000241790,36258,201621646,201623430,1785
ENSG00000241791,36259,46448224,46448511,288
ENSG00000241792,36260,148093175,148127233,34059
ENSG00000241794,36261,153056113,153057537,1425
ENSG00000241804,36262,59535863,59536415,553
ENSG00000241807,36263,75785134,75785354,221
ENSG00000241808,36264,63350763,63351149,387
ENSG00000241809,36265,52903908,52904478,571
ENSG00000241810,36266,153067278,153067551,274
ENSG00000241815,36267,96566357,96567103,747
ENSG00000241818,36268,32656084,32673065,16982
ENSG00000241821,36269,56688401,56688695,295
ENSG00000241825,36270,68684595,68686308,1714
ENSG00000241828,36271,7860437,7860764,328
ENSG00000241829,36272,34883057,34883520,464
ENSG00000241832,36273,17256859,17266733,9875
ENSG00000241834,36274,41840059,41840339,281
ENSG00000241837,36275,33903453,33915980,12528
ENSG00000241838,36276,15721486,15722608,1123
ENSG00000241839,36277,64841883,64868007,26125
ENSG00000241846,36278,25409293,25409445,153
ENSG00000241852,36279,22599601,22604150,4550
ENSG00000241853,36280,88163579,88163967,389
ENSG00000241859,36281,13751656,13915824,164169
ENSG00000241860,36282,141474,173862,32389
ENSG00000241861,36283,89047442,89048434,993
ENSG00000241866,36284,73744935,73745232,298
ENSG00000241868,36285,196397508,196397778,271
ENSG00000241869,36286,90855935,90856207,273
ENSG00000241870,36287,181065086,181065677,592
ENSG00000241874,36288,162486541,162486949,409
ENSG00000241877,36289,178286695,178287285,591
ENSG00000241878,36290,31618491,31662432,43942
ENSG00000241879,36291,156977558,156977825,268
ENSG00000241881,36292,142285750,142288869,3120
ENSG00000241882,36293,168288553,168291228,2676
ENSG00000241884,36294,67296300,67306359,10060
ENSG00000241886,36295,30698207,30721932,23726
ENSG00000241888,36296,125966777,125968085,1309
ENSG00000241889,36297,113885298,113886031,734
ENSG00000241890,36298,75388267,75388828,562
ENSG00000241891,36299,81777016,81777613,598
ENSG00000241899,36300,141709016,141709832,817
ENSG00000241905,36301,135959275,135959590,316
ENSG00000241907,36302,150021567,150021921,355
ENSG00000241911,36303,142711384,142711924,541
ENSG00000241912,36304,153376831,153377562,732
ENSG00000241913,36305,59912197,59912366,170
ENSG00000241917,36306,101936216,101936674,459
ENSG00000241921,36307,126378970,126424185,45216
ENSG00000241923,36308,140366240,140366861,622
ENSG00000241926,36309,141801315,141802059,745
ENSG00000241929,36310,149462182,149464830,2649
ENSG00000241932,36311,12881170,12881493,324
ENSG00000241933,36312,57693205,57696596,3392
ENSG00000241935,36313,97584323,97612802,28480
ENSG00000241939,36314,43314951,43315255,305
ENSG00000241941,36315,62658823,62659225,403
ENSG00000241942,36316,71895991,71896330,340
ENSG00000241943,36317,16576851,16577135,285
ENSG00000241945,36318,44107290,44131181,23892
ENSG00000241946,36319,180589887,180590047,161
ENSG00000241947,36320,149999645,150000690,1046
ENSG00000241950,36321,33190062,33190503,442
ENSG00000241954,36322,32383786,32385631,1846
ENSG00000241956,36323,164296696,165171643,874948
ENSG00000241959,36324,151464650,151464938,289
ENSG00000241961,36325,67406515,67407072,558
ENSG00000241962,36326,99141485,99322741,181257
ENSG00000241963,36327,154349428,154349725,298
ENSG00000241964,36328,63234634,63234911,278
ENSG00000241965,36329,85762559,85763138,580
ENSG00000241973,36330,20707691,20859417,151727
ENSG00000241975,36331,88829102,88829419,318
ENSG00000241978,36332,110048598,110172512,123915
ENSG00000241981,36333,102662611,102663073,463
ENSG00000241983,36334,39369153,39369448,296
ENSG00000241984,36335,39156742,39157852,1111
ENSG00000241985,36336,149648997,149650184,1188
ENSG00000241990,36337,46053705,46057210,3506
ENSG00000241991,36338,62561859,62562216,358
ENSG00000241992,36339,96583209,96583527,319
ENSG00000241993,36340,148695994,148696204,211
ENSG00000241997,36341,56022019,56022313,295
ENSG00000242001,36342,125681305,125681453,149
ENSG00000242009,36343,81840547,81922861,82315
ENSG00000242012,36344,182365147,182368256,3110
ENSG00000242014,36345,33540694,33541000,307
ENSG00000242017,36346,156044155,156044948,794
ENSG00000242019,36347,54724479,54736536,12058
ENSG00000242020,36348,141479316,141479625,310
ENSG00000242021,36349,27042907,27176298,133392
ENSG00000242028,36350,43796142,43803043,6902
ENSG00000242029,36351,109648107,109810861,162755
ENSG00000242034,36352,9553614,9553985,372
ENSG00000242036,36353,167956311,167956616,306
ENSG00000242041,36354,49863173,49863503,331
ENSG00000242042,36355,246516039,246524287,8249
ENSG00000242048,36356,151806490,151810820,4331
ENSG00000242049,36357,128463594,128472317,8724
ENSG00000242052,36358,119635526,119636150,625
ENSG00000242058,36359,9020029,9020764,736
ENSG00000242060,36360,60149576,60150365,790
ENSG00000242061,36361,22694098,22694535,438
ENSG00000242062,36362,128852112,128853008,897
ENSG00000242065,36363,44772773,44773061,289
ENSG00000242066,36364,77916718,77916982,265
ENSG00000242067,36365,48691116,48691694,579
ENSG00000242068,36366,180772750,180773914,1165
ENSG00000242070,36367,137723774,137724543,770
ENSG00000242071,36368,69885340,69886140,801
ENSG00000242072,36369,115647461,115676329,28869
ENSG00000242073,36370,75474707,75486108,11402
ENSG00000242076,36371,89266494,89268506,2013
ENSG00000242078,36372,129783370,129785185,1816
ENSG00000242079,36373,5142411,5142707,297
ENSG00000242080,36374,152495718,152496017,300
ENSG00000242082,36375,32205115,32269666,64552
ENSG00000242083,36376,56356135,56356932,798
ENSG00000242085,36377,105374618,105374971,354
ENSG00000242086,36378,195658062,195739964,81903
ENSG00000242087,36379,63871739,63872044,306
ENSG00000242088,36380,24910874,24911125,252
ENSG00000242094,36381,71570255,71574457,4203
ENSG00000242097,36382,151759747,151762011,2265
ENSG00000242100,36383,29956369,29956988,620
ENSG00000242101,36384,100530362,100530659,298
ENSG00000242102,36385,140577925,140578222,298
ENSG00000242103,36386,121356991,121357940,950
ENSG00000242104,36387,141660536,141729405,68870
ENSG00000242107,36388,160016024,160031423,15400
ENSG00000242109,36389,24096512,24097360,849
ENSG00000242110,36390,33986178,34008108,21931
ENSG00000242111,36391,104270228,104286955,16728
ENSG00000242113,36392,151372003,151372287,285
ENSG00000242114,36393,30425530,30429053,3524
ENSG00000242118,36394,81967079,81967374,296
ENSG00000242119,36395,151499639,151499806,168
ENSG00000242120,36396,70196894,70312726,115833
ENSG00000242121,36397,182314284,182314544,261
ENSG00000242123,36398,62319884,62320189,306
ENSG00000242125,36399,28505980,28510892,4913
ENSG00000242134,36400,142286917,142287625,709
ENSG00000242135,36401,60212462,60212912,451
ENSG00000242136,36402,9103440,9105114,1675
ENSG00000242137,36403,120594015,120594548,534
ENSG00000242140,36404,181146233,181146463,231
ENSG00000242142,36405,53064283,53065091,809
ENSG00000242145,36406,81208193,81208914,722
ENSG00000242147,36407,5594991,5596118,1128
ENSG00000242150,36408,NA,NA,NA
ENSG00000242151,36409,154657294,154657563,270
ENSG00000242152,36410,155431229,155433398,2170
ENSG00000242153,36411,18674033,18739197,65165
ENSG00000242154,36412,105304277,105306642,2366
ENSG00000242156,36413,29419155,29423193,4039
ENSG00000242158,36414,60640705,60641002,298
ENSG00000242159,36415,88317156,88319022,1867
ENSG00000242162,36416,129066021,129066462,442
ENSG00000242163,36417,81332961,81333361,401
ENSG00000242165,36418,100641975,100642273,299
ENSG00000242169,36419,188349376,188350024,649
ENSG00000242170,36420,125270604,125270902,299
ENSG00000242173,36421,268727,283010,14284
ENSG00000242175,36422,78898855,78899154,300
ENSG00000242176,36423,71991151,71991305,155
ENSG00000242178,36424,166160021,166160370,350
ENSG00000242180,36425,5342586,5343524,939
ENSG00000242182,36426,23004564,23004862,299
ENSG00000242186,36427,149056716,149057166,451
ENSG00000242190,36428,81762706,81764756,2051
ENSG00000242193,36429,178006136,178037950,31815
ENSG00000242195,36430,83937045,83938236,1192
ENSG00000242197,36431,40491733,40492024,292
ENSG00000242198,36432,75374463,75374809,347
ENSG00000242199,36433,124733418,124733754,337
ENSG00000242201,36434,194145674,194145971,298
ENSG00000242206,36435,118761856,118762201,346
ENSG00000242207,36436,48628675,48634932,6258
ENSG00000242208,36437,56357328,56358221,894
ENSG00000242209,36438,13647697,13648400,704
ENSG00000242214,36439,106896483,106896821,339
ENSG00000242216,36440,25818234,25818532,299
ENSG00000242220,36441,32574841,32587373,12533
ENSG00000242221,36442,43064211,43083045,18835
ENSG00000242222,36443,135925891,135926167,277
ENSG00000242229,36444,125795106,125795885,780
ENSG00000242236,36445,25654595,25654881,287
ENSG00000242241,36446,128970734,128971029,296
ENSG00000242242,36447,110893708,111071553,177846
ENSG00000242244,36448,138889255,138889957,703
ENSG00000242246,36449,153666466,153666666,201
ENSG00000242247,36450,42796502,42858106,61605
ENSG00000242248,36451,92161106,92161889,784
ENSG00000242251,36452,31757202,31757498,297
ENSG00000242252,36453,156241962,156243321,1360
ENSG00000242255,36454,52564076,52564231,156
ENSG00000242256,36455,112242550,112242839,290
ENSG00000242258,36456,150433654,150448140,14487
ENSG00000242259,36457,19351368,19448232,96865
ENSG00000242261,36458,128306649,128307678,1030
ENSG00000242262,36459,47706372,47706987,616
ENSG00000242265,36460,94656325,94669695,13371
ENSG00000242266,36461,147940007,147940301,295
ENSG00000242267,36462,48096092,48182428,86337
